país,factor_(serie),Año,Valor
Alemania,"Esperanza de vida al nacer, mujeres (años)",2017,83.4
Alemania,"Esperanza de vida al nacer, varones (años)",2017,78.7
Argelia,"Esperanza de vida al nacer, total (años)",2017,75.743
Argelia,"Esperanza de vida al nacer, mujeres (años)",2017,76.821
Argelia,"Esperanza de vida al nacer, varones (años)",2017,74.7
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2017,77.16
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2017,78.796
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2017,75.917
Argentina,"Esperanza de vida al nacer, total (años)",2017,76.833
Argentina,"Esperanza de vida al nacer, mujeres (años)",2017,80.085
Argentina,"Esperanza de vida al nacer, varones (años)",2017,73.526
Australia,"Esperanza de vida al nacer, total (años)",2017,82.5
Australia,"Esperanza de vida al nacer, mujeres (años)",2017,84.6
Australia,"Esperanza de vida al nacer, varones (años)",2017,80.5
Austria,"Esperanza de vida al nacer, total (años)",2017,81.6439
Austria,"Esperanza de vida al nacer, mujeres (años)",2017,84.0
Austria,"Esperanza de vida al nacer, varones (años)",2017,79.4
Brasil,"Esperanza de vida al nacer, total (años)",2017,74.827
Brasil,"Esperanza de vida al nacer, mujeres (años)",2017,78.032
Brasil,"Esperanza de vida al nacer, varones (años)",2017,71.635
Burkina Faso,"Esperanza de vida al nacer, total (años)",2017,59.536
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2017,61.178
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2017,57.797
China,"Esperanza de vida al nacer, total (años)",2017,77.248
China,"Esperanza de vida al nacer, mujeres (años)",2017,80.321
China,"Esperanza de vida al nacer, varones (años)",2017,74.433
Canadá,"Esperanza de vida al nacer, total (años)",2017,81.8329
Canadá,"Esperanza de vida al nacer, mujeres (años)",2017,84.02
Canadá,"Esperanza de vida al nacer, varones (años)",2017,79.75
Camboya,"Esperanza de vida al nacer, total (años)",2017,70.515
Camboya,"Esperanza de vida al nacer, mujeres (años)",2017,72.689
Camboya,"Esperanza de vida al nacer, varones (años)",2017,68.213
Chad,"Esperanza de vida al nacer, total (años)",2017,52.308
Chad,"Esperanza de vida al nacer, mujeres (años)",2017,53.752
Chad,"Esperanza de vida al nacer, varones (años)",2017,50.898
Dinamarca,"Esperanza de vida al nacer, total (años)",2017,81.1024
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2017,83.1
Dinamarca,"Esperanza de vida al nacer, varones (años)",2017,79.2
Ecuador,"Esperanza de vida al nacer, total (años)",2017,76.972
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2017,79.395
Ecuador,"Esperanza de vida al nacer, varones (años)",2017,74.577
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2017,79.504
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2017,81.626
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2017,77.871
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2017,71.302
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2017,73.974
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2017,68.712
Cuba,"Esperanza de vida al nacer, total (años)",2017,77.529
Cuba,"Esperanza de vida al nacer, mujeres (años)",2017,80.071
Cuba,"Esperanza de vida al nacer, varones (años)",2017,75.118
Costa Rica,"Esperanza de vida al nacer, total (años)",2017,79.377
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2017,81.76
Costa Rica,"Esperanza de vida al nacer, varones (años)",2017,77.07
Estados Unidos,"Esperanza de vida al nacer, total (años)",2017,78.539
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2017,81.1
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2017,76.1
España,"Esperanza de vida al nacer, total (años)",2017,83.2829
España,"Esperanza de vida al nacer, mujeres (años)",2017,86.1
España,"Esperanza de vida al nacer, varones (años)",2017,80.6
Fiji,"Esperanza de vida al nacer, total (años)",2017,67.79
Fiji,"Esperanza de vida al nacer, mujeres (años)",2017,69.656
Fiji,"Esperanza de vida al nacer, varones (años)",2017,66.008
Finlandia,"Esperanza de vida al nacer, total (años)",2017,81.6317
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2017,84.5
Finlandia,"Esperanza de vida al nacer, varones (años)",2017,78.9
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2017,72.4515
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2017,77.64
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2017,67.51
Grecia,"Esperanza de vida al nacer, total (años)",2017,81.2878
Grecia,"Esperanza de vida al nacer, mujeres (años)",2017,83.9
Grecia,"Esperanza de vida al nacer, varones (años)",2017,78.8
India,"Esperanza de vida al nacer, total (años)",2017,70.467
India,"Esperanza de vida al nacer, mujeres (años)",2017,71.856
India,"Esperanza de vida al nacer, varones (años)",2017,69.159
Marruecos,"Esperanza de vida al nacer, total (años)",2017,73.66
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2017,75.664
Marruecos,"Esperanza de vida al nacer, varones (años)",2017,71.783
México,"Esperanza de vida al nacer, total (años)",2017,74.138
México,"Esperanza de vida al nacer, mujeres (años)",2017,77.303
México,"Esperanza de vida al nacer, varones (años)",2017,71.044
Nepal,"Esperanza de vida al nacer, total (años)",2017,68.91
Nepal,"Esperanza de vida al nacer, mujeres (años)",2017,70.638
Nepal,"Esperanza de vida al nacer, varones (años)",2017,67.174
Níger,"Esperanza de vida al nacer, total (años)",2017,62.16
Níger,"Esperanza de vida al nacer, mujeres (años)",2017,63.145
Níger,"Esperanza de vida al nacer, varones (años)",2017,61.176
Países Bajos,"Esperanza de vida al nacer, total (años)",2017,81.761
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2017,83.4
Países Bajos,"Esperanza de vida al nacer, varones (años)",2017,80.2
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2017,81.8585
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2017,83.6
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2017,80.2
Reino Unido,"Esperanza de vida al nacer, total (años)",2017,81.2561
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2017,83.1
Reino Unido,"Esperanza de vida al nacer, varones (años)",2017,79.5
Rwanda,"Esperanza de vida al nacer, total (años)",2017,65.941
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2017,68.104
Rwanda,"Esperanza de vida al nacer, varones (años)",2017,63.556
Samoa,"Esperanza de vida al nacer, total (años)",2017,72.59
Samoa,"Esperanza de vida al nacer, mujeres (años)",2017,75.27
Samoa,"Esperanza de vida al nacer, varones (años)",2017,70.158
Sierra Leona,"Esperanza de vida al nacer, total (años)",2017,58.652
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2017,59.794
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2017,57.491
Sudáfrica,"Esperanza de vida al nacer, total (años)",2017,65.402
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2017,68.43
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2017,61.954
Singapur,"Esperanza de vida al nacer, total (años)",2017,83.0951
Singapur,"Esperanza de vida al nacer, mujeres (años)",2017,85.4
Singapur,"Esperanza de vida al nacer, varones (años)",2017,80.9
Suiza,"Esperanza de vida al nacer, total (años)",2017,83.5512
Suiza,"Esperanza de vida al nacer, mujeres (años)",2017,85.6
Suiza,"Esperanza de vida al nacer, varones (años)",2017,81.6
Venezuela,"Esperanza de vida al nacer, total (años)",2017,71.943
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2017,76.228
Venezuela,"Esperanza de vida al nacer, varones (años)",2017,67.935
Colombia,"Esperanza de vida al nacer, total (años)",2017,76.646
Colombia,"Esperanza de vida al nacer, mujeres (años)",2017,79.535
Colombia,"Esperanza de vida al nacer, varones (años)",2017,73.759
Japón,"Esperanza de vida al nacer, total (años)",2017,84.0998
Japón,"Esperanza de vida al nacer, mujeres (años)",2017,87.26
Japón,"Esperanza de vida al nacer, varones (años)",2017,81.09
Kenya,"Esperanza de vida al nacer, total (años)",2017,62.481
Kenya,"Esperanza de vida al nacer, mujeres (años)",2017,64.961
Kenya,"Esperanza de vida al nacer, varones (años)",2017,60.093
Noruega,"Esperanza de vida al nacer, total (años)",2017,82.6098
Noruega,"Esperanza de vida al nacer, mujeres (años)",2017,84.3
Noruega,"Esperanza de vida al nacer, varones (años)",2017,81.0
Afganistán,"Esperanza de vida al nacer, total (años)",2018,63.081
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2018,66.458
Afganistán,"Esperanza de vida al nacer, varones (años)",2018,59.923
Alemania,"Esperanza de vida al nacer, total (años)",2018,80.8927
Alemania,"Esperanza de vida al nacer, mujeres (años)",2018,83.3
Alemania,"Esperanza de vida al nacer, varones (años)",2018,78.6
Argelia,"Esperanza de vida al nacer, total (años)",2018,76.066
Argelia,"Esperanza de vida al nacer, mujeres (años)",2018,77.205
Argelia,"Esperanza de vida al nacer, varones (años)",2018,74.966
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2018,77.212
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2018,78.911
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2018,75.921
Argentina,"Esperanza de vida al nacer, total (años)",2018,76.999
Argentina,"Esperanza de vida al nacer, mujeres (años)",2018,80.329
Argentina,"Esperanza de vida al nacer, varones (años)",2018,73.631
Australia,"Esperanza de vida al nacer, total (años)",2018,82.7488
Australia,"Esperanza de vida al nacer, mujeres (años)",2018,84.9
Australia,"Esperanza de vida al nacer, varones (años)",2018,80.7
Austria,"Esperanza de vida al nacer, total (años)",2018,81.6927
Austria,"Esperanza de vida al nacer, mujeres (años)",2018,84.1
Austria,"Esperanza de vida al nacer, varones (años)",2018,79.4
Brasil,"Esperanza de vida al nacer, total (años)",2018,75.109
Brasil,"Esperanza de vida al nacer, mujeres (años)",2018,78.266
Brasil,"Esperanza de vida al nacer, varones (años)",2018,71.956
Burkina Faso,"Esperanza de vida al nacer, total (años)",2018,60.047
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2018,61.706
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2018,58.29
China,"Esperanza de vida al nacer, total (años)",2018,77.744
China,"Esperanza de vida al nacer, mujeres (años)",2018,80.637
China,"Esperanza de vida al nacer, varones (años)",2018,75.046
Canadá,"Esperanza de vida al nacer, total (años)",2018,81.8439
Canadá,"Esperanza de vida al nacer, mujeres (años)",2018,83.99
Canadá,"Esperanza de vida al nacer, varones (años)",2018,79.8
Camboya,"Esperanza de vida al nacer, total (años)",2018,70.561
Camboya,"Esperanza de vida al nacer, mujeres (años)",2018,72.778
Camboya,"Esperanza de vida al nacer, varones (años)",2018,68.226
Chad,"Esperanza de vida al nacer, total (años)",2018,52.825
Chad,"Esperanza de vida al nacer, mujeres (años)",2018,54.317
Chad,"Esperanza de vida al nacer, varones (años)",2018,51.372
Dinamarca,"Esperanza de vida al nacer, total (años)",2018,80.9537
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2018,82.9
Dinamarca,"Esperanza de vida al nacer, varones (años)",2018,79.1
Ecuador,"Esperanza de vida al nacer, total (años)",2018,77.094
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2018,79.604
Ecuador,"Esperanza de vida al nacer, varones (años)",2018,74.623
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2018,79.627
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2018,81.79
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2018,78.028
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2018,71.367
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2018,73.927
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2018,68.875
Cuba,"Esperanza de vida al nacer, total (años)",2018,77.496
Cuba,"Esperanza de vida al nacer, mujeres (años)",2018,80.051
Cuba,"Esperanza de vida al nacer, varones (años)",2018,75.067
Costa Rica,"Esperanza de vida al nacer, total (años)",2018,79.484
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2018,82.083
Costa Rica,"Esperanza de vida al nacer, varones (años)",2018,76.996
Estados Unidos,"Esperanza de vida al nacer, total (años)",2018,78.639
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2018,81.2
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2018,76.2
España,"Esperanza de vida al nacer, total (años)",2018,83.4317
España,"Esperanza de vida al nacer, mujeres (años)",2018,86.3
España,"Esperanza de vida al nacer, varones (años)",2018,80.7
Fiji,"Esperanza de vida al nacer, total (años)",2018,67.81
Fiji,"Esperanza de vida al nacer, mujeres (años)",2018,69.664
Fiji,"Esperanza de vida al nacer, varones (años)",2018,66.031
Finlandia,"Esperanza de vida al nacer, total (años)",2018,81.7341
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2018,84.5
Finlandia,"Esperanza de vida al nacer, varones (años)",2018,79.1
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2018,72.6622
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2018,77.82
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2018,67.75
Grecia,"Esperanza de vida al nacer, total (años)",2018,81.7878
Grecia,"Esperanza de vida al nacer, mujeres (años)",2018,84.4
Grecia,"Esperanza de vida al nacer, varones (años)",2018,79.3
India,"Esperanza de vida al nacer, total (años)",2018,70.71
India,"Esperanza de vida al nacer, mujeres (años)",2018,72.142
India,"Esperanza de vida al nacer, varones (años)",2018,69.367
Marruecos,"Esperanza de vida al nacer, total (años)",2018,73.986
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2018,76.086
Marruecos,"Esperanza de vida al nacer, varones (años)",2018,72.028
México,"Esperanza de vida al nacer, total (años)",2018,74.015
México,"Esperanza de vida al nacer, mujeres (años)",2018,77.286
México,"Esperanza de vida al nacer, varones (años)",2018,70.829
Nepal,"Esperanza de vida al nacer, total (años)",2018,68.979
Nepal,"Esperanza de vida al nacer, mujeres (años)",2018,70.719
Nepal,"Esperanza de vida al nacer, varones (años)",2018,67.231
Níger,"Esperanza de vida al nacer, total (años)",2018,62.454
Níger,"Esperanza de vida al nacer, mujeres (años)",2018,63.295
Níger,"Esperanza de vida al nacer, varones (años)",2018,61.611
Países Bajos,"Esperanza de vida al nacer, total (años)",2018,81.8122
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2018,83.4
Países Bajos,"Esperanza de vida al nacer, varones (años)",2018,80.3
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2018,81.7073
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2018,83.5
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2018,80.0
Reino Unido,"Esperanza de vida al nacer, total (años)",2018,81.2561
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2018,83.1
Reino Unido,"Esperanza de vida al nacer, varones (años)",2018,79.5
Rwanda,"Esperanza de vida al nacer, total (años)",2018,66.251
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2018,68.266
Rwanda,"Esperanza de vida al nacer, varones (años)",2018,64.013
Samoa,"Esperanza de vida al nacer, total (años)",2018,72.636
Samoa,"Esperanza de vida al nacer, mujeres (años)",2018,75.314
Samoa,"Esperanza de vida al nacer, varones (años)",2018,70.211
Sierra Leona,"Esperanza de vida al nacer, total (años)",2018,59.796
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2018,61.168
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2018,58.419
Sudáfrica,"Esperanza de vida al nacer, total (años)",2018,65.674
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2018,68.74
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2018,62.203
Singapur,"Esperanza de vida al nacer, total (años)",2018,83.2976
Singapur,"Esperanza de vida al nacer, mujeres (años)",2018,85.5
Singapur,"Esperanza de vida al nacer, varones (años)",2018,81.2
Suiza,"Esperanza de vida al nacer, total (años)",2018,83.7537
Suiza,"Esperanza de vida al nacer, mujeres (años)",2018,85.7
Suiza,"Esperanza de vida al nacer, varones (años)",2018,81.9
Venezuela,"Esperanza de vida al nacer, total (años)",2018,71.979
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2018,76.431
Venezuela,"Esperanza de vida al nacer, varones (años)",2018,67.832
Colombia,"Esperanza de vida al nacer, total (años)",2018,76.748
Colombia,"Esperanza de vida al nacer, mujeres (años)",2018,79.66
Colombia,"Esperanza de vida al nacer, varones (años)",2018,73.842
Japón,"Esperanza de vida al nacer, total (años)",2018,84.211
Japón,"Esperanza de vida al nacer, mujeres (años)",2018,87.32
Japón,"Esperanza de vida al nacer, varones (años)",2018,81.25
Kenya,"Esperanza de vida al nacer, total (años)",2018,62.676
Kenya,"Esperanza de vida al nacer, mujeres (años)",2018,65.158
Kenya,"Esperanza de vida al nacer, varones (años)",2018,60.288
Noruega,"Esperanza de vida al nacer, total (años)",2018,82.7585
Noruega,"Esperanza de vida al nacer, mujeres (años)",2018,84.5
Noruega,"Esperanza de vida al nacer, varones (años)",2018,81.1
Afganistán,"Esperanza de vida al nacer, total (años)",2019,63.565
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2019,66.677
Afganistán,"Esperanza de vida al nacer, varones (años)",2019,60.619
Alemania,"Esperanza de vida al nacer, total (años)",2019,81.2927
Alemania,"Esperanza de vida al nacer, mujeres (años)",2019,83.7
Alemania,"Esperanza de vida al nacer, varones (años)",2019,79.0
Argelia,"Esperanza de vida al nacer, total (años)",2019,76.474
Argelia,"Esperanza de vida al nacer, mujeres (años)",2019,77.76
Argelia,"Esperanza de vida al nacer, varones (años)",2019,75.238
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2019,77.304
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2019,78.909
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2019,76.07
Argentina,"Esperanza de vida al nacer, total (años)",2019,77.284
Argentina,"Esperanza de vida al nacer, mujeres (años)",2019,80.681
Argentina,"Esperanza de vida al nacer, varones (años)",2019,73.857
Australia,"Esperanza de vida al nacer, total (años)",2019,82.9
Australia,"Esperanza de vida al nacer, mujeres (años)",2019,85.0
Australia,"Esperanza de vida al nacer, varones (años)",2019,80.9
Austria,"Esperanza de vida al nacer, total (años)",2019,81.8951
Austria,"Esperanza de vida al nacer, mujeres (años)",2019,84.2
Austria,"Esperanza de vida al nacer, varones (años)",2019,79.7
Brasil,"Esperanza de vida al nacer, total (años)",2019,75.338
Brasil,"Esperanza de vida al nacer, mujeres (años)",2019,78.469
Brasil,"Esperanza de vida al nacer, varones (años)",2019,72.203
Burkina Faso,"Esperanza de vida al nacer, total (años)",2019,60.039
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2019,61.822
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2019,58.173
China,"Esperanza de vida al nacer, total (años)",2019,77.968
China,"Esperanza de vida al nacer, mujeres (años)",2019,80.816
China,"Esperanza de vida al nacer, varones (años)",2019,75.298
Canadá,"Esperanza de vida al nacer, total (años)",2019,82.2288
Canadá,"Esperanza de vida al nacer, mujeres (años)",2019,84.38
Canadá,"Esperanza de vida al nacer, varones (años)",2019,80.18
Camboya,"Esperanza de vida al nacer, total (años)",2019,70.692
Camboya,"Esperanza de vida al nacer, mujeres (años)",2019,72.873
Camboya,"Esperanza de vida al nacer, varones (años)",2019,68.4
Chad,"Esperanza de vida al nacer, total (años)",2019,53.259
Chad,"Esperanza de vida al nacer, mujeres (años)",2019,54.908
Chad,"Esperanza de vida al nacer, varones (años)",2019,51.664
Dinamarca,"Esperanza de vida al nacer, total (años)",2019,81.4512
Dinamarca,"Esperanza de vida al nacer, mujeres (años)",2019,83.5
Dinamarca,"Esperanza de vida al nacer, varones (años)",2019,79.5
Ecuador,"Esperanza de vida al nacer, total (años)",2019,77.297
Ecuador,"Esperanza de vida al nacer, mujeres (años)",2019,79.953
Ecuador,"Esperanza de vida al nacer, varones (años)",2019,74.699
Emiratos Árabes Unidos,"Esperanza de vida al nacer, total (años)",2019,79.726
Emiratos Árabes Unidos,"Esperanza de vida al nacer, mujeres (años)",2019,81.907
Emiratos Árabes Unidos,"Esperanza de vida al nacer, varones (años)",2019,78.175
"Egipto, República Árabe de","Esperanza de vida al nacer, total (años)",2019,71.358
"Egipto, República Árabe de","Esperanza de vida al nacer, mujeres (años)",2019,73.711
"Egipto, República Árabe de","Esperanza de vida al nacer, varones (años)",2019,69.049
Cuba,"Esperanza de vida al nacer, total (años)",2019,77.611
Cuba,"Esperanza de vida al nacer, mujeres (años)",2019,80.075
Cuba,"Esperanza de vida al nacer, varones (años)",2019,75.244
Costa Rica,"Esperanza de vida al nacer, total (años)",2019,79.427
Costa Rica,"Esperanza de vida al nacer, mujeres (años)",2019,81.953
Costa Rica,"Esperanza de vida al nacer, varones (años)",2019,77.002
Estados Unidos,"Esperanza de vida al nacer, total (años)",2019,78.7878
Estados Unidos,"Esperanza de vida al nacer, mujeres (años)",2019,81.4
Estados Unidos,"Esperanza de vida al nacer, varones (años)",2019,76.3
España,"Esperanza de vida al nacer, total (años)",2019,83.8317
España,"Esperanza de vida al nacer, mujeres (años)",2019,86.7
España,"Esperanza de vida al nacer, varones (años)",2019,81.1
Fiji,"Esperanza de vida al nacer, total (años)",2019,67.893
Fiji,"Esperanza de vida al nacer, mujeres (años)",2019,69.728
Fiji,"Esperanza de vida al nacer, varones (años)",2019,66.126
Finlandia,"Esperanza de vida al nacer, total (años)",2019,81.9829
Finlandia,"Esperanza de vida al nacer, mujeres (años)",2019,84.8
Finlandia,"Esperanza de vida al nacer, varones (años)",2019,79.3
Federación de Rusia,"Esperanza de vida al nacer, total (años)",2019,73.0839
Federación de Rusia,"Esperanza de vida al nacer, mujeres (años)",2019,78.17
Federación de Rusia,"Esperanza de vida al nacer, varones (años)",2019,68.24
Grecia,"Esperanza de vida al nacer, total (años)",2019,81.639
Grecia,"Esperanza de vida al nacer, mujeres (años)",2019,84.2
Grecia,"Esperanza de vida al nacer, varones (años)",2019,79.2
India,"Esperanza de vida al nacer, total (años)",2019,70.91
India,"Esperanza de vida al nacer, mujeres (años)",2019,72.395
India,"Esperanza de vida al nacer, varones (años)",2019,69.525
Marruecos,"Esperanza de vida al nacer, total (años)",2019,74.27
Marruecos,"Esperanza de vida al nacer, mujeres (años)",2019,76.448
Marruecos,"Esperanza de vida al nacer, varones (años)",2019,72.245
México,"Esperanza de vida al nacer, total (años)",2019,74.202
México,"Esperanza de vida al nacer, mujeres (años)",2019,77.574
México,"Esperanza de vida al nacer, varones (años)",2019,70.931
Nepal,"Esperanza de vida al nacer, total (años)",2019,69.558
Nepal,"Esperanza de vida al nacer, mujeres (años)",2019,71.351
Nepal,"Esperanza de vida al nacer, varones (años)",2019,67.755
Níger,"Esperanza de vida al nacer, total (años)",2019,62.897
Níger,"Esperanza de vida al nacer, mujeres (años)",2019,63.939
Níger,"Esperanza de vida al nacer, varones (años)",2019,61.868
Países Bajos,"Esperanza de vida al nacer, total (años)",2019,82.1122
Países Bajos,"Esperanza de vida al nacer, mujeres (años)",2019,83.7
Países Bajos,"Esperanza de vida al nacer, varones (años)",2019,80.6
Nueva Zelandia,"Esperanza de vida al nacer, total (años)",2019,82.0561
Nueva Zelandia,"Esperanza de vida al nacer, mujeres (años)",2019,83.9
Nueva Zelandia,"Esperanza de vida al nacer, varones (años)",2019,80.3
Reino Unido,"Esperanza de vida al nacer, total (años)",2019,81.4049
Reino Unido,"Esperanza de vida al nacer, mujeres (años)",2019,83.3
Reino Unido,"Esperanza de vida al nacer, varones (años)",2019,79.6
Rwanda,"Esperanza de vida al nacer, total (años)",2019,66.437
Rwanda,"Esperanza de vida al nacer, mujeres (años)",2019,68.48
Rwanda,"Esperanza de vida al nacer, varones (años)",2019,64.18
Samoa,"Esperanza de vida al nacer, total (años)",2019,72.157
Samoa,"Esperanza de vida al nacer, mujeres (años)",2019,74.805
Samoa,"Esperanza de vida al nacer, varones (años)",2019,69.767
Sierra Leona,"Esperanza de vida al nacer, total (años)",2019,60.255
Sierra Leona,"Esperanza de vida al nacer, mujeres (años)",2019,61.554
Sierra Leona,"Esperanza de vida al nacer, varones (años)",2019,58.941
Sudáfrica,"Esperanza de vida al nacer, total (años)",2019,66.175
Sudáfrica,"Esperanza de vida al nacer, mujeres (años)",2019,69.107
Sudáfrica,"Esperanza de vida al nacer, varones (años)",2019,62.834
Singapur,"Esperanza de vida al nacer, total (años)",2019,83.5951
Singapur,"Esperanza de vida al nacer, mujeres (años)",2019,85.9
Singapur,"Esperanza de vida al nacer, varones (años)",2019,81.4
Suiza,"Esperanza de vida al nacer, total (años)",2019,83.9049
Suiza,"Esperanza de vida al nacer, mujeres (años)",2019,85.8
Suiza,"Esperanza de vida al nacer, varones (años)",2019,82.1
Venezuela,"Esperanza de vida al nacer, total (años)",2019,72.161
Venezuela,"Esperanza de vida al nacer, mujeres (años)",2019,76.566
Venezuela,"Esperanza de vida al nacer, varones (años)",2019,68.034
Colombia,"Esperanza de vida al nacer, total (años)",2019,76.752
Colombia,"Esperanza de vida al nacer, mujeres (años)",2019,79.721
Colombia,"Esperanza de vida al nacer, varones (años)",2019,73.8
Japón,"Esperanza de vida al nacer, total (años)",2019,84.3563
Japón,"Esperanza de vida al nacer, mujeres (años)",2019,87.45
Japón,"Esperanza de vida al nacer, varones (años)",2019,81.41
Kenya,"Esperanza de vida al nacer, total (años)",2019,62.943
Kenya,"Esperanza de vida al nacer, mujeres (años)",2019,65.275
Kenya,"Esperanza de vida al nacer, varones (años)",2019,60.678
Noruega,"Esperanza de vida al nacer, total (años)",2019,82.9585
Noruega,"Esperanza de vida al nacer, mujeres (años)",2019,84.7
Noruega,"Esperanza de vida al nacer, varones (años)",2019,81.3
Afganistán,"Esperanza de vida al nacer, total (años)",2020,62.575
Afganistán,"Esperanza de vida al nacer, mujeres (años)",2020,65.432
Afganistán,"Esperanza de vida al nacer, varones (años)",2020,59.866
Alemania,"Esperanza de vida al nacer, total (años)",2020,81.0415
Alemania,"Esperanza de vida al nacer, mujeres (años)",2020,83.5
Alemania,"Esperanza de vida al nacer, varones (años)",2020,78.7
Argelia,"Esperanza de vida al nacer, total (años)",2020,74.453
Argelia,"Esperanza de vida al nacer, mujeres (años)",2020,75.912
Argelia,"Esperanza de vida al nacer, varones (años)",2020,73.082
Arabia Saudita,"Esperanza de vida al nacer, total (años)",2020,76.239
Arabia Saudita,"Esperanza de vida al nacer, mujeres (años)",2020,77.992
Arabia Saudita,"Esperanza de vida al nacer, varones (años)",2020,74.966
Argentina,"Esperanza de vida al nacer, total (años)",2020,75.892
Argentina,"Esperanza de vida al nacer, mujeres (años)",2020,79.285
Argentina,"Esperanza de vida al nacer, varones (años)",2020,72.546
Australia,"Esperanza de vida al nacer, total (años)",2020,83.2
Australia,"Esperanza de vida al nacer, mujeres (años)",2020,85.3
Australia,"Esperanza de vida al nacer, varones (años)",2020,81.2
Austria,"Esperanza de vida al nacer, total (años)",2020,81.1927
Austria,"Esperanza de vida al nacer, mujeres (años)",2020,83.6
Austria,"Esperanza de vida al nacer, varones (años)",2020,78.9
Brasil,"Esperanza de vida al nacer, total (años)",2020,74.009
Brasil,"Esperanza de vida al nacer, mujeres (años)",2020,77.375
Brasil,"Esperanza de vida al nacer, varones (años)",2020,70.7
Burkina Faso,"Esperanza de vida al nacer, total (años)",2020,59.731
Burkina Faso,"Esperanza de vida al nacer, mujeres (años)",2020,61.598
Burkina Faso,"Esperanza de vida al nacer, varones (años)",2020,57.787
China,"Esperanza de vida al nacer, total (años)",2020,78.077
