país,factor_(serie),Año,Valor
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2016,30.4372
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2016,6400.7
Noruega,Gasto de bolsillo per cápita (US$ actuales),2016,1069.8638
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2016,1096.069
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3.4096
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2017,50.5048
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,50.5058
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3929.0932
Alemania,Gasto de bolsillo per cápita (US$ actuales),2017,655.0565
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1135.7361
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,171.2448
Argelia,Gasto de bolsillo per cápita (US$ actuales),2017,84.4773
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,88.329
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,906.1096
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),2017,180.6434
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,355.0556
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,964.1518
Argentina,Gasto de bolsillo per cápita (US$ actuales),2017,394.2307
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,554.8214
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,4145.2279
Australia,Gasto de bolsillo per cápita (US$ actuales),2017,965.3109
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1671.0334
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3645.7023
Austria,Gasto de bolsillo per cápita (US$ actuales),2017,945.9394
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1293.2175
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,391.2318
Brasil,Gasto de bolsillo per cápita (US$ actuales),2017,229.3484
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,545.4903
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,18.6508
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),2017,13.6441
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,16.6692
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,249.6963
China,Gasto de bolsillo per cápita (US$ actuales),2017,158.834
China,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,190.8903
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3417.3765
Canadá,Gasto de bolsillo per cápita (US$ actuales),2017,753.0549
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1483.2921
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,21.2571
Camboya,Gasto de bolsillo per cápita (US$ actuales),2017,46.6875
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,51.5413
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,4.6527
Chad,Gasto de bolsillo per cápita (US$ actuales),2017,18.0344
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,19.6189
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,4898.051
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),2017,798.8876
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,935.9687
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,283.8845
Ecuador,Gasto de bolsillo per cápita (US$ actuales),2017,150.4794
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,179.5146
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,946.1766
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),2017,197.0783
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,780.0642
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,33.4462
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),2017,60.9036
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),2017,74.202
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,874.4564
Cuba,Gasto de bolsillo per cápita (US$ actuales),2017,104.8833
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,104.8833
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,627.5857
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2017,181.468
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,225.7076
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,5057.3267
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2017,1129.7075
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,4846.91
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,1780.121
España,Gasto de bolsillo per cápita (US$ actuales),2017,561.6322
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,744.5767
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,122.9536
Fiji,Gasto de bolsillo per cápita (US$ actuales),2017,28.9498
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,58.3734
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3304.571
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2017,806.7782
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,931.2615
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,331.104
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2017,234.8523
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,248.8772
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,787.5415
Grecia,Gasto de bolsillo per cápita (US$ actuales),2017,528.3523
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,719.5475
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,18.7464
India,Gasto de bolsillo per cápita (US$ actuales),2017,31.3573
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,37.8156
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,66.1008
Marruecos,Gasto de bolsillo per cápita (US$ actuales),2017,79.8467
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,99.881
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,260.2014
México,Gasto de bolsillo per cápita (US$ actuales),2017,215.164
México,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,254.6883
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,11.1304
Nepal,Gasto de bolsillo per cápita (US$ actuales),2017,28.302
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,30.5923
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,9.6999
Níger,Gasto de bolsillo per cápita (US$ actuales),2017,13.8619
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,14.8379
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3174.0694
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),2017,545.2146
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1759.7124
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,2945.5476
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),2017,530.0056
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,958.0436
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3158.7108
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),2017,632.3403
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,771.136
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,16.8619
Rwanda,Gasto de bolsillo per cápita (US$ actuales),2017,5.7135
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,12.464
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,165.9599
Samoa,Gasto de bolsillo per cápita (US$ actuales),2017,25.0299
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,27.0193
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,4.1225
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),2017,24.8158
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,25.587
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,307.2137
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),2017,31.319
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,223.7319
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,1254.5939
Singapur,Gasto de bolsillo per cápita (US$ actuales),2017,834.595
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1344.7061
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3031.386
Suiza,Gasto de bolsillo per cápita (US$ actuales),2017,2536.6423
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,6574.9637
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,226.3705
Venezuela,Gasto de bolsillo per cápita (US$ actuales),2017,91.5039
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,140.2534
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,351.8638
Colombia,Gasto de bolsillo per cápita (US$ actuales),2017,76.0925
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,143.4333
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,3493.5408
Japón,Gasto de bolsillo per cápita (US$ actuales),2017,524.9738
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,654.8337
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,28.6856
Kenya,Gasto de bolsillo per cápita (US$ actuales),2017,15.5525
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,24.032
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2017,6652.8494
Noruega,Gasto de bolsillo per cápita (US$ actuales),2017,1134.2211
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2017,1162.937
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,2.7733
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2018,54.3732
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,54.4835
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,4251.8416
Alemania,Gasto de bolsillo per cápita (US$ actuales),2018,726.2255
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1252.1409
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,169.7875
Argelia,Gasto de bolsillo per cápita (US$ actuales),2018,84.1326
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,87.9929
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,907.644
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),2018,205.2682
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,383.4846
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,704.5697
Argentina,Gasto de bolsillo per cápita (US$ actuales),2018,312.3998
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,414.4965
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,4193.4361
Australia,Gasto de bolsillo per cápita (US$ actuales),2018,951.3435
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1670.9582
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3975.2571
Austria,Gasto de bolsillo per cápita (US$ actuales),2018,983.4009
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1361.9609
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,354.7382
Brasil,Gasto de bolsillo per cápita (US$ actuales),2018,214.3122
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,507.806
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,16.5791
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),2018,13.975
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,16.5015
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,284.7899
China,Gasto de bolsillo per cápita (US$ actuales),2018,180.4692
China,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,220.0065
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3529.8142
Canadá,Gasto de bolsillo per cápita (US$ actuales),2018,768.207
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1522.8636
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,25.3324
Camboya,Gasto de bolsillo per cápita (US$ actuales),2018,57.4359
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,62.7518
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,4.5982
Chad,Gasto de bolsillo per cápita (US$ actuales),2018,20.7992
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,21.4625
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,5219.8909
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),2018,861.6159
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1012.8291
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,311.6362
Ecuador,Gasto de bolsillo per cápita (US$ actuales),2018,151.4621
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,184.9933
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,987.6923
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),2018,243.1219
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,927.2395
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,34.2227
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),2018,75.2723
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),2018,85.21
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,863.5435
Cuba,Gasto de bolsillo per cápita (US$ actuales),2018,108.7371
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,108.7371
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,653.1535
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2018,202.2457
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,249.0116
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,5275.9197
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2018,1163.7743
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,5008.6346
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,1925.1327
España,Gasto de bolsillo per cápita (US$ actuales),2018,609.8049
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,816.2656
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,148.9922
Fiji,Gasto de bolsillo per cápita (US$ actuales),2018,29.9953
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,62.2888
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3551.9492
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2018,833.3438
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,969.3732
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,362.2992
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2018,233.4525
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,247.0517
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,836.2425
Grecia,Gasto de bolsillo per cápita (US$ actuales),2018,578.3916
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,764.6993
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,19.7878
India,Gasto de bolsillo per cápita (US$ actuales),2018,30.7152
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,37.6488
Marruecos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,70.4457
Marruecos,Gasto de bolsillo per cápita (US$ actuales),2018,82.3539
Marruecos,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,104.5128
México,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,263.3517
México,Gasto de bolsillo per cápita (US$ actuales),2018,224.5139
México,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,267.2962
Nepal,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,11.8774
Nepal,Gasto de bolsillo per cápita (US$ actuales),2018,29.0929
Nepal,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,31.6986
Níger,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,10.0223
Níger,Gasto de bolsillo per cápita (US$ actuales),2018,14.7306
Níger,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,16.5108
Países Bajos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3503.8029
Países Bajos,Gasto de bolsillo per cápita (US$ actuales),2018,575.2492
Países Bajos,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1825.483
Nueva Zelandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,2961.7105
Nueva Zelandia,Gasto de bolsillo per cápita (US$ actuales),2018,511.0885
Nueva Zelandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,996.2936
Reino Unido,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3386.1484
Reino Unido,Gasto de bolsillo per cápita (US$ actuales),2018,691.3262
Reino Unido,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,840.9613
Rwanda,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,18.0181
Rwanda,Gasto de bolsillo per cápita (US$ actuales),2018,6.1162
Rwanda,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,13.3378
Samoa,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,153.5185
Samoa,Gasto de bolsillo per cápita (US$ actuales),2018,25.0643
Samoa,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,27.0304
Sierra Leona,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3.9944
Sierra Leona,Gasto de bolsillo per cápita (US$ actuales),2018,26.273
Sierra Leona,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,26.6466
Sudáfrica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,325.8386
Sudáfrica,Gasto de bolsillo per cápita (US$ actuales),2018,33.1793
Sudáfrica,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,236.953
Singapur,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,1320.9533
Singapur,Gasto de bolsillo per cápita (US$ actuales),2018,767.9045
Singapur,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1320.553
Suiza,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3081.6693
Suiza,Gasto de bolsillo per cápita (US$ actuales),2018,2761.9793
Suiza,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,6788.9047
Venezuela,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,85.2163
Venezuela,Gasto de bolsillo per cápita (US$ actuales),2018,61.0165
Venezuela,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,80.0564
Colombia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,370.3602
Colombia,Gasto de bolsillo per cápita (US$ actuales),2018,78.2499
Colombia,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,146.7982
Japón,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,3592.0952
Japón,Gasto de bolsillo per cápita (US$ actuales),2018,557.2066
Japón,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,695.9012
Kenya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,32.6163
Kenya,Gasto de bolsillo per cápita (US$ actuales),2018,17.6778
Kenya,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,26.2807
Noruega,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2018,7089.2721
Noruega,Gasto de bolsillo per cápita (US$ actuales),2018,1155.4656
Noruega,Gasto interno privado en salud per cápita (US$ a precios actuales),2018,1182.5864
Afganistán,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,2.4879
Afganistán,Gasto de bolsillo per cápita (US$ actuales),2019,57.0254
Afganistán,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,57.0254
Alemania,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,4227.0487
Alemania,Gasto de bolsillo per cápita (US$ actuales),2019,738.2104
Alemania,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,1251.054
Argelia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,162.9809
Argelia,Gasto de bolsillo per cápita (US$ actuales),2019,83.6852
Argelia,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,87.4682
Arabia Saudita,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,524.8199789473684
Arabia Saudita,Gasto de bolsillo per cápita (US$ actuales),2019,119.28836842105262
Arabia Saudita,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,230.47056315789473
Argentina,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,613.2051
Argentina,Gasto de bolsillo per cápita (US$ actuales),2019,256.9761
Argentina,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,343.0039
Australia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,4099.9641
Australia,Gasto de bolsillo per cápita (US$ actuales),2019,816.2151
Australia,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,1455.4102
Austria,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,3941.7404
Austria,Gasto de bolsillo per cápita (US$ actuales),2019,942.3537
Austria,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,1320.3143
Brasil,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,346.473
Brasil,Gasto de bolsillo per cápita (US$ actuales),2019,211.5864
Brasil,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,502.7192
Burkina Faso,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,17.1731
Burkina Faso,Gasto de bolsillo per cápita (US$ actuales),2019,14.2489
Burkina Faso,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,17.4091
China,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,302.0738
China,Gasto de bolsillo per cápita (US$ actuales),2019,190.1081
China,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,237.5421
Canadá,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,3547.4286
Canadá,Gasto de bolsillo per cápita (US$ actuales),2019,764.3404
Canadá,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,1536.297
Camboya,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,28.017
Camboya,Gasto de bolsillo per cápita (US$ actuales),2019,74.2171
Camboya,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,79.7451
Chad,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,4.7642
Chad,Gasto de bolsillo per cápita (US$ actuales),2019,19.1205
Chad,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,19.7359
Dinamarca,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,5071.8133
Dinamarca,Gasto de bolsillo per cápita (US$ actuales),2019,835.7818
Dinamarca,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,987.0172
Ecuador,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,301.0295
Ecuador,Gasto de bolsillo per cápita (US$ actuales),2019,150.4802
Ecuador,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,185.796
Emiratos Árabes Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,1015.1231
Emiratos Árabes Unidos,Gasto de bolsillo per cápita (US$ actuales),2019,244.3721
Emiratos Árabes Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,932.0077
"Egipto, República Árabe de",Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,40.9831
"Egipto, República Árabe de",Gasto de bolsillo per cápita (US$ actuales),2019,90.8283
"Egipto, República Árabe de",Gasto interno privado en salud per cápita (US$ a precios actuales),2019,102.8198
Cuba,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,901.8383
Cuba,Gasto de bolsillo per cápita (US$ actuales),2019,109.9231
Cuba,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,109.9231
Costa Rica,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,663.6198
Costa Rica,Gasto de bolsillo per cápita (US$ actuales),2019,204.244
Costa Rica,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,251.2555
Estados Unidos,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,5495.1674
Estados Unidos,Gasto de bolsillo per cápita (US$ actuales),2019,1207.4746
Estados Unidos,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,5165.8608
España,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,1915.3755
España,Gasto de bolsillo per cápita (US$ actuales),2019,590.3289
España,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,797.1336
Fiji,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,149.3202
Fiji,Gasto de bolsillo per cápita (US$ actuales),2019,30.1311
Fiji,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,62.5708
Finlandia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,3576.6797
Finlandia,Gasto de bolsillo per cápita (US$ actuales),2019,777.1292
Finlandia,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,883.1456
Federación de Rusia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,399.9335
Federación de Rusia,Gasto de bolsillo per cápita (US$ actuales),2019,239.1923
Federación de Rusia,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,254.0664
Grecia,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,765.0709
Grecia,Gasto de bolsillo per cápita (US$ actuales),2019,527.8641
Grecia,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,801.8894
India,Gasto nacional en salud del gobierno general per cápita (US$ a precios actuales),2019,20.3102
India,Gasto de bolsillo per cápita (US$ actuales),2019,32.3849
India,Gasto interno privado en salud per cápita (US$ a precios actuales),2019,39.8286
